nodeid,bw_rated,corenum,memtotal,totaldisksize,hdddisksize,ssddisksize,systemdisksize,hardwaretype,os,arch
ant2a76202da7d9a3c23b45a0f41e30f,42.21,4,2055160,57370025656,0,0,57370025656,,android,armeabi-v7a
ant2e05ca4c56a453a3bbd5fa04745c0,72.48,4,2054236,4080218931,0,0,4080218931,,android,armeabi-v7a
ant2922a611e54203964b01ebab95903,52.47,4,4063504,4724464025,0,0,4724464025,,android,armeabi-v7a
ant2ea51271bb2013f41b4ad71091d17,397.23,4,8388608,5637144576,0,0,5637144576,,android,armeabi-v7a
ant28b530091cfba3c3cb267faa60004,93.91,4,2055148,5884105195,0,0,5884105195,,android,armeabi-v7a
ant667562cbc9b39e13d9c17c8e67037,69.04,4,1844284,61847529062,0,0,61847529062,,linux,
ant2195b1bc576733321b4151895c0f3,61.91,4,2019608,4423816314,0,0,4423816314,,android,armeabi-v7a
ant99469ec94c6bb464affe92fc3323b,97.9,4,4002784,125090922496,0,0,125090922496,,linux,
ant9df5e964f3bffc01503b6a5bc0b42,35.0,4,1844284,62491774156,0,0,62491774156,,linux,aarch64
ant2f06643be3475364b923640f6fcf3,56.83,4,2052184,4423816314,0,0,4423816314,,android,armeabi-v7a
ant207b8b3d3022c3472bfa382fafb6b,66.93,4,1001760,254852621925,249848985026,0,5003636899,,android,armeabi-v7a
ant2e8a9245c7a043082aa401c921afa,55.73,4,2020356,12605729013,0,0,12605729013,,android,armeabi-v7a
ant2c8179f6cf11d31d08618eed8d13d,55.81,4,2055160,57370025656,0,0,57370025656,,android,armeabi-v7a
ant2b36608bbf7f7353e971824725da2,83.77,4,2055176,3178275799,0,0,3178275799,,android,armeabi-v7a
ant21a504a5c1ece3737a9b2a5e2ae83,102.7,4,2868504,53418655744,0,0,53418655744,,android,armeabi-v7a
ant2f384d36fb7463fb2a1f2ba5941a3,73.62,4,2097152,4864050462,0,0,4864050462,,android,armeabi-v7a
ant2c08599fc38283490bba40a1ac368,87.36,4,2868504,53418655744,0,0,53418655744,,android,armeabi-v7a
ant29f038a202dc83ffc86c66bfc956e,81.13,4,2055200,119077968281,0,0,119077968281,,android,armeabi-v7a
ant251ee8c00b3a838a8969fb3d79aeb,36.73,4,1048576,5540507811,0,0,5540507811,,android,armeabi-v7a
ant282d86f1df9e03534926410079b5f,69.01,4,2058024,27358941675,0,0,27358941675,,android,armeabi-v7a
ant21abe2851e5f33a6d810df7710e02,174.3,4,1957828,4187593113,0,0,4187593113,,android,armeabi-v7a
ant2814663d23a8734a3a77155b20b39,41.5,4,2055160,57370025656,0,0,57370025656,,android,armeabi-v7a
ant2f7b78316022032809cf66b13092a,56.63,4,2011412,55168854917,0,0,55168854917,,android,armeabi-v7a
ant2a2e6954be0e53c80ba9599b7d8f2,10.24,4,1048576,3833258311,0,0,3833258311,,android,armeabi-v7a
ant26af42fe8a64c33d3815c1df18ee9,72.64,4,2060824,11403138170,0,0,11403138170,,android,armeabi-v7a
ant27830af678f383cc9a1593426a411,5.81,4,1048576,5100273664,0,0,5100273664,,android,armeabi-v7a
ant2faef9b8acb773ab791b7872330f7,19.7,4,8388608,4423816314,0,0,4423816314,,android,armeabi-v7a
111ee0349383348b52b06a824415403d,500.0,16,32922808,1314259992576,0,1099511627776,214748364800,,linux,x86_64
ant1b24301dbc8f84431543d315ca3fe,174.53,4,8126804,274877906944,0,0,274877906944,,linux,x86_64
ant559b42852f4a83fc81686975260f1,728.18,4,1909808,263925740339,256087425024,0,7838315315,,linux,aarch64
ant23fc1db36d0cc3a65976776dcd65c,146.27,4,4003316,121418725457,0,0,121418725457,,android,armeabi-v7a
ant227a6dfbe0133369a88b6d22ecdba,65.5,4,2761608,25512105738,0,0,25512105738,,android,armeabi-v7a
ant2e98a3c79438f34d390b2d3123613,86.96,4,3064712,86489903923,62910533468,0,23579370455,,android,armeabi-v7a
ant213ed687b2abb3ef6af54358c53d6,195.59,4,2011148,8761733283,0,0,8761733283,,android,armeabi-v7a
4bd4d1554177009e7a8ce6f00832b7a7,2000.0,32,24351976,1924145348608,0,1649267441664,274877906944,,linux,
ant2928a0e12a3aa379da12efd0ec3bb,29.9,4,3763028,120914066800,0,0,120914066800,,android,armeabi-v7a
ant27209c940ff083cfcaa81f4bcab10,18.44,4,2055024,118648471552,0,0,118648471552,,android,armeabi-v7a
antbeaa43d154790e1660674dcbb6d61,96.29,4,1909808,125090922496,0,0,125090922496,,linux,
ant2e2b77bc684863515a1ec147317ae,45.08,4,2053132,11639361372,0,0,11639361372,,android,armeabi-v7a
ant2a6555c99d6e038498cc689796fbc,62.01,4,843292,51335596605,0,0,51335596605,,android,armeabi-v7a
ant7df7d386ebc58f6be4c2c9d7a7073,51.5,4,1844284,7838315315,0,0,7838315315,,linux,aarch64
ant230e746632c6730fa9aa4a651e6b9,79.92,4,2093056,11553462026,0,0,11553462026,,android,armeabi-v7a
ant24c212349a3263bdab2d849e3ba14,266.3,4,8388608,5476083302,0,0,5476083302,,android,armeabi-v7a
ant25a6c00dcddb4334b91874502ec12,4.21,8,2841720,27391153930,0,0,27391153930,,android,armeabi-v7a
ant2ad47061257883832aafdc38e1614,50.0,4,2020652,3854733148,0,0,3854733148,,android,
ant883b4d6614d201a94886a7e2ebfd4,31.45,4,1909808,125090922496,0,0,125090922496,,linux,
antf730e71072550af507469d836c44b,760.0,4,1909808,125090922496,0,0,125090922496,,linux,aarch64
ant257751e51480730d48fecc590d4ee,100.93,4,2055156,118111600640,0,0,118111600640,,android,armeabi-v7a
ant2750b7acc22113450b3d50994880f,431.6,4,8388608,5637144576,0,0,5637144576,,android,armeabi-v7a
antf0e312060250b7a6755e22256cff4,104.79,4,1909808,123695058124,0,0,123695058124,,linux,
d0d1f687e547d5b6ab79cbe2f79de444,990.0,32,32514988,2329160764620,0,2089072092774,240088671846,,linux,x86_64
ant23f19d28d1ae6367dbc89a9763fc3,18.41,4,4003316,121418725457,0,0,121418725457,,android,armeabi-v7a
ant2fa06d182462932d7bbd5e2610274,7.76,4,2053196,57799522385,0,0,57799522385,,android,armeabi-v7a
ant38f6d53213affeef9726fb348092c,833.03,16,7928776,512174850048,0,0,512174850048,,linux,
ant217eae348d78637aebd4423f8ce90,69.72,4,2020652,27283779747,246960619,0,27036819128,,android,armeabi-v7a
ant2b5688cd2b36431deb82dbc2fab6a,61.86,4,1048576,4724464025,0,0,4724464025,,android,armeabi-v7a
ant20427b3a0bc0e310b9f7d98dc3d44,48.21,4,1938832,27391153930,0,0,27391153930,,android,armeabi-v7a
ant2bc77b13534f13be2b399b572c074,92.23,4,33554432,274877906944,0,0,274877906944,,android,armeabi-v7a
ant26fa174236eff303db069e4c132e4,46.38,4,2025236,10930691768,0,0,10930691768,,android,armeabi-v7a
ant215228b273f0e39bd9e25ad7986d7,80.32,4,3832724,53418655744,0,0,53418655744,,android,armeabi-v7a
ant5f707a2ff449615ab009936d2ce69,116.0,4,7891868,368078697266,0,240088671846,127990025420,,linux,
e68bd363c9b6adb4f3fb1a9f51225bd1,1800.0,32,65590348,4013217441382,0,3738339534438,274877906944,,linux,x86_64
ant227a5807b7b4635ea9192d9b14ed1,28.02,4,4063504,4724464025,0,0,4724464025,,android,armeabi-v7a
ant2ccf24c3b8e5f3cf9af47e5c22c76,101.5,4,2024280,58744415191,0,0,58744415191,,android,armeabi-v7a
ant2b254fb30b00a36fa987988a4ce5c,96.37,4,2055156,118111600640,0,0,118111600640,,android,armeabi-v7a
ant2677616c80fcf3622b4eca26691ef,76.89,4,4003316,56489557360,0,0,56489557360,,android,armeabi-v7a
ant99b093e6c52cff4c700ffaf34c1d2,947.53,4,4044508,42949672960,0,0,42949672960,,linux,x86_64
ant2990467abcbfb3832b8e203801bb2,148.52,4,1048576,5637144576,0,0,5637144576,,android,armeabi-v7a
ant2460af48097113040888b9d37d343,152.23,4,8388608,5637144576,0,0,5637144576,,android,armeabi-v7a
ant26a868e9cfe3637838d4dcae5f364,99.0,4,2089984,4144643440,0,0,4144643440,,android,armeabi-v7a
ant228edfb9a4ab938809231228515cd,25.04,4,1048576,5637144576,0,0,5637144576,,android,armeabi-v7a
ant247b06486542030ccaf6e3530002a,41.86,4,2093056,3038689361,0,0,3038689361,,android,armeabi-v7a
ant24f424765822338f799da18172cad,107.37,8,3832064,53526029926,0,0,53526029926,,android,armeabi-v7a
ant92452a2fb5a93eaf7287c0f53c82d,210.85,4,1909808,125090922496,0,0,125090922496,,linux,
ant254f3dd5352583a3689ec627c3b62,122.37,4,8388608,5476083302,0,0,5476083302,,android,armeabi-v7a
ant2abf4a0f0667f33c59f7ffa5b5441,59.53,4,2042788,25308094791,0,0,25308094791,,android,armeabi-v7a
ant2aff851c7f173305aaed127e8a5a2,6.72,4,2055160,3650722201,0,0,3650722201,,android,armeabi-v7a
ant265a3fd2daf133f6d906f3a3ffd27,30.0,4,2020652,3758096384,0,0,3758096384,,android,
ant2f44f96e2e87834ca870c5115a76b,81.29,2,4096000,5604932320,2802466160,0,2802466160,,android,armeabi-v7a
ant2738454735630372c9c4c02867047,205.78,4,1048576,4928474972,0,0,4928474972,,android,armeabi-v7a
ant28dbb43518e7c3474860bd392f54b,188.59,4,8388608,5476083302,0,0,5476083302,,android,armeabi-v7a
ant29a8d5644cf45340490b735763882,34.74,4,2056184,12670153523,0,0,12670153523,,android,armeabi-v7a
a04d606662126ea7d805e24f204234b4,950.0,24,32533688,2219209601842,0,1979120929996,240088671846,,linux,x86_64
ant2d0fa371ca0c8383bb945bd9b8150,12.53,4,4063504,4724464025,0,0,4724464025,,android,armeabi-v7a
ant2020579d4043c3b20aca700dec3c9,94.07,4,4003376,121440200294,0,0,121440200294,,android,armeabi-v7a
ant2b66b1823b5ea386d923441f402b0,182.6,4,3832724,53418655744,0,0,53418655744,,android,armeabi-v7a
ant2442f352797e3375897b249ea9af9,98.53,4,4003212,115470195752,0,0,115470195752,,android,armeabi-v7a
ant2230e6c9121d53f7e87c0785106c2,56.67,4,3655952,54750095605,0,0,54750095605,,android,armeabi-v7a
ant2519508e7ed813e278a3ff57beba2,73.88,4,2970676,46976204800,0,0,46976204800,,android,armeabi-v7a
ant2372e67ee16803b25b40dc8209ed3,65.23,4,2055160,118648471552,0,0,118648471552,,android,armeabi-v7a
ant9bb6c7e6858850b597781a891b499,37.1,4,1903340,7838315315,0,0,7838315315,,linux,aarch64
ant2ac2467c7401533cab7d9e9c93dd5,147.91,4,2054232,1051440206314,1048541103390,0,2899102924,,android,armeabi-v7a
ant29c8a9126527634c0966cab20b302,67.99,4,1048576,4724464025,0,0,4724464025,,android,armeabi-v7a
25bfb529dcf6dcc9c7be8b328471f269,3000.0,64,65602936,36873904848891,28477351159397,7916483719984,480069969510,,linux,x86_64
ant25f9efce86ba139838d186c46647e,133.88,5,1941948,23847805911,0,0,23847805911,,android,armeabi-v7a
ant24e6d0d82eb1535208d29ce752344,44.76,4,2868504,53418655744,0,0,53418655744,,android,armeabi-v7a
ant233c08c0c1f6b36a9929f7b83a381,91.49,4,2019608,27605902295,0,0,27605902295,,android,armeabi-v7a
ant25269cdbd7bc137e2a7e41280d078,77.63,4,2058012,27358941675,0,0,27358941675,,android,armeabi-v7a
ant20e961a6371ce3763b5c1008d4a86,101.57,4,2020648,4080218931,0,0,4080218931,,android,armeabi-v7a
ant2235e131eb861310c89d4fdd094a7,78.83,4,2055160,118648471552,0,0,118648471552,,android,armeabi-v7a
ant2913d5707023e32a2b83120b68116,108.99,0,1885820,27326729420,0,0,27326729420,,android,armeabi-v7a
6c67423691e2e1b0c0ca0838436e5d45,150.0,4,8141844,536870912000,0,429496729600,107374182400,,linux,x86_64
ant2d52ee3dcdbaa3f5b8cd2fa616f14,83.64,4,1048576,4885525299,0,0,4885525299,,android,armeabi-v7a
ant24687fda224273ea0b14596154526,42.17,4,1048576,5282809774,0,0,5282809774,,android,armeabi-v7a
ant2056d85c6262430d68e84a287c6cc,181.37,4,2625864,117499567799,257698037,0,117241869762,,android,armeabi-v7a
ant21eede4c1f868338985bb33f6ba95,340.19,4,1048576,5476083302,0,0,5476083302,,android,armeabi-v7a
ant4c38707613d8f5d439c719855f1a2,100.95,2,1014720,0,0,0,0,,linux,aarch64
ant2b8fdbe0e56503b63808d5bb7a9ae,52.06,4,964040,5132485918,0,0,5132485918,,android,armeabi-v7a
ant2bfee5a8abe20346da0ca34e02643,93.63,4,4161688,32749125632,0,0,32749125632,,android,armeabi-v7a
ant29ca2734ebe043b26be1219570548,78.15,4,1048576,5100273664,0,0,5100273664,,android,armeabi-v7a
ant202f68bcec8753d3eb09b9097a523,86.48,4,3860192,59882581523,2093796556,0,57788784967,,android,armeabi-v7a
ant2e695502136973c6b80336721828a,20.11,4,3704644,54621246586,0,0,54621246586,,android,armeabi-v7a
ant28186bb153d36362b9cecc76cba32,62.44,4,2026968,4048006676,0,0,4048006676,,android,armeabi-v7a
4a6d30e0f1d5c78cbd610e63f32cb792,1000.0,24,32599604,2219209601842,0,1979120929996,240088671846,,linux,x86_64
ante0158bd77684797a5e2338dd3ae1a,325.91,6,3759088,487908284825,0,480069969510,7838315315,,linux,aarch64
antd43fb159c35f9bc4add2fe0738ff0,983.73,24,32535992,1240279180902,0,1000190509056,240088671846,,linux,
ant2a130b006ab113445817b0e3c0582,83.06,4,3832724,53418655744,0,0,53418655744,,android,armeabi-v7a
ant28fe98d36c2793be0b7143616865e,6.22,4,2019608,27605902295,0,0,27605902295,,android,armeabi-v7a
ant2706fd4fe4a9735b4a0d77d75ae59,50.18,4,2058012,27358941675,0,0,27358941675,,android,armeabi-v7a
ant247b5ac5c0aec3ab38291344de95c,126.22,4,1009628,4928474972,0,0,4928474972,,android,armeabi-v7a
ant2ceb569960c7a340c830f70114420,86.72,4,3844876,106450764431,0,0,106450764431,,android,armeabi-v7a
ant23ad57f0acab732b4aa6e5f363198,83.84,4,3844196,43916040601,0,0,43916040601,,android,armeabi-v7a
ant2fb5c63aa9442364d896fe35d0970,11.42,4,2055164,5551245230,0,0,5551245230,,android,armeabi-v7a
ant2b7d649a0d57a330396e3d2380570,83.95,4,2055356,3156800962,0,0,3156800962,,android,armeabi-v7a
ant2820a2748dfd83420acb1fc8adf41,91.15,4,4003212,115470195752,0,0,115470195752,,android,armeabi-v7a
ant2d677eb21090b316d8e02fec1c9f1,18.99,4,2020652,3758096384,0,0,3758096384,,android,armeabi-v7a
d3d66b44ca76e6d895dd5feb510e5f31,500.0,16,32922800,4395469530726,0,4288095348326,107374182400,,linux,x86_64
ant29cdbe09d36db3af6b9ffdd3b76ba,534.82,4,1048576,5637144576,0,0,5637144576,,android,armeabi-v7a
ant276dacb71465235f19d0225748b40,80.37,4,2978932,46976204800,0,0,46976204800,,android,armeabi-v7a
ant2b859a74dedc7382bb034eda5b33b,86.82,4,1537836,4874787880,0,0,4874787880,,android,armeabi-v7a
ant26de5fd12eab133888a7dc9bcf9fa,79.18,4,2055084,4144643440,0,0,4144643440,,android,armeabi-v7a
ant2e34d1e1ad8833e0ab5e8b54e132c,82.89,4,2044464,27734751313,0,0,27734751313,,android,armeabi-v7a
ant2617b637d039f3739913e1d3ab006,81.08,4,1048576,4928474972,0,0,4928474972,,android,armeabi-v7a
ant2c0847ba5ad2d3602befbb18f810b,84.56,4,2052184,27605902295,0,0,27605902295,,android,armeabi-v7a
ant2ab908b312760346ebed288f325fd,41.39,4,2093056,3038689361,0,0,3038689361,,android,armeabi-v7a
ant119c219335e96f95438f026c87823,92.47,8,4018748,83751862272,73014444032,0,10737418240,,linux,x86_64
ant28592e82ab52e3a4e95925a80c6b7,93.61,4,8388608,4724464025,0,0,4724464025,,android,armeabi-v7a
ant2532a0ec884b03941852347881470,29.07,4,2052184,4327179550,0,0,4327179550,,android,armeabi-v7a
ant2c4098acf8f4f33b69af02ec3981c,101.62,4,4003212,115502408007,0,0,115502408007,,android,armeabi-v7a
ant2e98ae6fe233933d3a49b6bae452c,9.01,4,2055160,57370025656,0,0,57370025656,,android,armeabi-v7a
ant2c5e055d6f945386cae191ee5857b,62.09,4,2045948,2780991324,0,0,2780991324,,android,armeabi-v7a
47b42fb58c98a83971d82b5d7eafba01,2500.0,32,65558684,4308281694617,0,4068193022771,240088671846,,linux,x86_64
ant2b9e1e36c825a3671ab4d2a64f688,56.31,4,8388608,4885525299,0,0,4885525299,,android,armeabi-v7a
ant28f2d0566df1b318b9adb62650ac2,117.26,4,2060824,11403138170,0,0,11403138170,,android,armeabi-v7a
ant28b05c7a90260345097aad69dd7af,57.95,4,2055160,57370025656,0,0,57370025656,,android,armeabi-v7a
ant258427330f60239598c75f160e486,73.68,4,2019608,58046483005,0,0,58046483005,,android,armeabi-v7a
ant2c9868cace5393940a52835d72eec,412.2,4,1015940,5637144576,0,0,5637144576,,android,armeabi-v7a
34ff97236e6978b37dd1d58e92d797a9,1000.0,24,32779100,2219209601842,0,1979120929996,240088671846,,linux,x86_64
ant2c0f809ce71473016a0da0be93f18,83.71,4,2053196,4058744094,0,0,4058744094,,android,armeabi-v7a
ant2647ed425eaa63aa6b56390e86475,58.06,4,2058012,27358941675,0,0,27358941675,,android,armeabi-v7a
ant241c18d03df763499a2b019e83346,244.63,4,8388608,5476083302,0,0,5476083302,,android,armeabi-v7a
ant22dd3eeb634883b27b025de277a91,88.16,4,8388608,5637144576,0,0,5637144576,,android,armeabi-v7a
ant2853d71e890513caf83031b35e3f1,99.41,4,4063504,4724464025,0,0,4724464025,,android,armeabi-v7a
ant1258689b818237529cb68914e48d5,128.31,4,1909808,125090922496,0,0,125090922496,,linux,aarch64
ant27d1c936e022f339885440ff91919,99.35,4,2019608,27605902295,0,0,27605902295,,android,armeabi-v7a
ant2912c973b760439ebb6d355d062f4,61.36,4,4003376,121440200294,0,0,121440200294,,android,armeabi-v7a
ant20fa93fc87e0637379fe4084281d7,65.82,4,2034640,8504035246,0,0,8504035246,,android,armeabi-v7a
ant2c862dff574ab3103a8e62c3cea5c,71.4,4,8388608,5637144576,0,0,5637144576,,android,armeabi-v7a
ant2d084a8cdcc8635ce9eeac8eab3ec,88.43,4,1048576,5637144576,0,0,5637144576,,android,armeabi-v7a
ant2696f639d600d3485a5a17cc07566,53.33,4,2038268,116758685941,0,0,116758685941,,android,armeabi-v7a
ant2f5acc4ed1c7c3b3eac833f755624,85.15,4,4063504,4724464025,0,0,4724464025,,android,armeabi-v7a
ant2a0848d30e059347f9c9b44443a4c,98.86,4,2055152,10866267258,0,0,10866267258,,android,armeabi-v7a
ant2e41323df4d1a3e2bb26a56ff061b,7.17,4,1015940,5476083302,0,0,5476083302,,android,armeabi-v7a
ant2c19b5ec1abea312b969901df1fe9,334.4,4,8388608,5476083302,0,0,5476083302,,android,armeabi-v7a
ant22da4e8732a3f34689985b6a02004,81.74,4,2868504,53418655744,0,0,53418655744,,android,armeabi-v7a
ant24ba73f31cc813079974345fe48ba,7.38,4,2053200,3801046056,0,0,3801046056,,android,armeabi-v7a
ant20ebb4103728138cbb7dda7b3330d,10.66,4,1048576,5100273664,0,0,5100273664,,android,armeabi-v7a
ant2d404557486b33ed49fa28db85201,552.46,4,33554432,274877906944,0,0,274877906944,,android,armeabi-v7a
ant2077ea8b865403b8d9da0ee39646f,317.44,4,2054152,34885871861,31696858644,0,3189013217,,android,armeabi-v7a
ant2a943314ac9053ea68a5c2f4db8af,91.58,4,3832724,53418655744,0,0,53418655744,,android,armeabi-v7a
ant5ce4e60871cfc87633d52d92616e6,128.83,4,4002784,125090922496,0,0,125090922496,,linux,
ant2b5050534e667347cb62506bc404d,50.38,4,1048576,5637144576,0,0,5637144576,,android,armeabi-v7a
ant22bfba00927a53864b5e357fe3a24,374.75,4,8388608,5637144576,0,0,5637144576,,android,armeabi-v7a
ant2b738551500ac3ac0862f27453fe1,288.92,4,8388608,5637144576,0,0,5637144576,,android,armeabi-v7a
ant2810971081ff2380aa4e49dc96c2b,86.7,4,2097152,46246060358,34349000949,0,11897059409,,android,armeabi-v7a
ant2e5828ed27b9a347b85ad0095f41c,55.14,8,7600736,243760868884,0,0,243760868884,,android,armeabi-v7a
ant264da5acc34613b4daa5482016b45,82.24,4,1048576,5175435591,0,0,5175435591,,android,armeabi-v7a
ant2599685b5e7c03842ade88f0b9dc2,411.44,4,1015940,5476083302,0,0,5476083302,,android,armeabi-v7a
ant27a26d897e1713f6b82d3b02aff36,82.56,4,1048576,4509715660,0,0,4509715660,,android,armeabi-v7a
ant2cf460c4e1e673797a52fa1167b86,106.33,4,2011148,8761733283,0,0,8761733283,,android,armeabi-v7a
ant215ab3aff4eba32a4b2be38b33e59,91.32,4,2868504,53418655744,0,0,53418655744,,android,armeabi-v7a
ant2b93820675ae832aebbb3146f5a3e,72.53,4,4063504,4724464025,0,0,4724464025,,android,armeabi-v7a
ant265b9ceb91c1d373e91f7b13d0e22,70.1,4,2019608,58046483005,0,0,58046483005,,android,armeabi-v7a
ant3ce75140164e4b71039efb3656cda,96.67,6,3888132,10737418240,0,0,10737418240,,linux,
ant205035b22b2e73ce4a1ecebb8ac56,196.89,4,8388608,5476083302,0,0,5476083302,,android,armeabi-v7a
ant28aec3289e646357bb99fcc8ba4e5,56.07,4,2625864,24255827804,0,0,24255827804,,android,armeabi-v7a
ant2c1d1f37a0e8e3fc98fd91a09ecb6,86.03,4,3844872,43916040601,0,0,43916040601,,android,armeabi-v7a
ant27fed35f629f93948906d6181ba6a,72.99,4,2625864,24255827804,0,0,24255827804,,android,armeabi-v7a
ant274d712e09c5c3d6898d4abae64fc,522.68,4,1048576,5476083302,0,0,5476083302,,android,armeabi-v7a
ant29549dbe4882237a894aedf51bd83,41.63,4,1048576,5100273664,0,0,5100273664,,android,armeabi-v7a
ant2d3fc1397b3d1346793d5e6336feb,13.42,4,1048576,5100273664,0,0,5100273664,,android,armeabi-v7a
ant23739e96f41c83f94ad9b9d67c5ef,5.77,4,8388608,5637144576,0,0,5637144576,,android,armeabi-v7a
ant29e4cc6a01e5d3f339bab8b695c35,88.64,4,2020372,58572616499,0,0,58572616499,,android,armeabi-v7a
ant2ae2631ea571e3b1c9d741bd3f3c1,202.2,5,1942140,23847805911,0,0,23847805911,,android,armeabi-v7a
ant21bddedcd57eb32629fe811deab94,5.08,4,2053196,27358941675,0,0,27358941675,,android,armeabi-v7a
ant2d5ba89269fe03438bde483b66a3b,6.43,4,16777216,137331579289,0,0,137331579289,,android,armeabi-v7a
ant0d42e0aa137f5562bbc10f7da147b,74.44,4,4002784,125090922496,0,0,125090922496,,linux,aarch64
ant277a24825b0e0310ebbb61ba6a57f,78.99,4,33554432,2555505541,0,0,2555505541,,android,armeabi-v7a
ant28181024cf48c30bf9f7e8daa54d9,50.86,4,16777216,4928474972,0,0,4928474972,,android,armeabi-v7a
ant2dd6edb42abe43b569de8a238c024,8.21,4,2052184,27605902295,0,0,27605902295,,android,armeabi-v7a
ant4916678718cd09e9d12c69ec3c0e6,99.08,4,2020652,118755845734,0,0,118755845734,,android,armeabi-v7a
ant2e8d757cf8933304284b72a1d2d62,79.52,4,4003316,121418725457,0,0,121418725457,,android,armeabi-v7a
ant2e63f060fff233d3cb24974c6818d,99.23,4,1048576,4552665333,0,0,4552665333,,android,armeabi-v7a
ant25563f434890731cb832cc0c685f1,90.13,2,1505292,4928474972,0,0,4928474972,,android,armeabi-v7a
ant2aba4d59558bd3757bfbd7c9e7b98,27.66,4,1048576,4724464025,0,0,4724464025,,android,armeabi-v7a
ant2cad2633cdd62398389b8b7799d0c,21.62,4,8388608,5476083302,0,0,5476083302,,android,armeabi-v7a
ant2ad02528f3f413f325c90b94dd694,83.39,16,16122572,889058230272,0,751619276800,137438953472,,linux,x86_64
ant2dfd61d45519137668883c32b8acd,15.68,4,8388608,4885525299,0,0,4885525299,,android,armeabi-v7a
ant25ab866f600063433b30231a452a5,21.14,8,5769036,110004849868,0,0,110004849868,,android,armeabi-v7a
ant2c0b9ed9248ff3bc083b866469a9a,429.74,4,8388608,5637144576,0,0,5637144576,,android,armeabi-v7a
ant215269897d4d23e9c9d38b54ab540,91.63,4,1048576,5175435591,0,0,5175435591,,android,armeabi-v7a
ant38f9c5d9592e79ca689bf24e42c2f,104.32,4,1909808,7838315315,0,0,7838315315,,linux,
ant20bde63d6f13f36f0b0a22227d0d6,103.3,4,1048576,5433133629,0,0,5433133629,,android,armeabi-v7a
ant202431f2be77c3bb8ac3d6ca26700,10.01,4,1048576,5175435591,0,0,5175435591,,android,armeabi-v7a
ant21075f74014d23b31b5860bf001e6,70.7,4,1048576,5411658792,0,0,5411658792,,android,armeabi-v7a
ant475e9358cd4beb4c1ffeab9973225,336.84,4,1015976,6249177415,0,0,6249177415,,android,armeabi-v7a
ant26dbc7f10014d3a34a64b5727247b,95.69,4,3704664,54621246586,0,0,54621246586,,android,armeabi-v7a
ant2945d457e8f5539078f91d98a9ccd,44.61,4,1048576,4080218931,0,0,4080218931,,android,armeabi-v7a
ant53acfd395457e66e09078138df55d,99.06,4,813632,62491774156,0,0,62491774156,,linux,
