node_id,vendorid,deliverytype,resourcetype,dialtype,nattype,scheduleisps,regsource,customermode,province,isp,city,device_type,arch_type,isvm,qoskiller_status,bw,os,arch,bw_rated,corenum,memtotal,totaldisksize,hdddisksize,ssddisksize,systemdisksize
ant20bc80784048d311e833a9c765ca4,27554,smallBox,aggregation,dhcpNetSingle,full,,self,specified,黑龙江,移动,鸡西,droid.B,host,False,,0,,,,,,,,,
ant258bfbac6b7713f50903e2ad5c54b,38576,smallBox,aggregation,dhcpNetSingle,symmetric,,self,specified,山东,移动,临沂,droid.B,host,False,,0,,,,,,,,,
ant281a692d30315320393138d980eef,76214,smallBox,aggregation,dhcpNetSingle,restricPort,,self,specified,山西,联通,太原,droid.B,host,False,,0,,,,,,,,,
ant22ff575e172e03e3f8cc193d61562,36339,smallBox,aggregation,dhcpNetSingle,symmetric,,self,specified,湖北,电信,荆州,droid.B,host,False,default,0,android,armeabi-v7a,65.89,4.0,8388608.0,4724464025.0,0.0,0.0,4724464025.0
ant28e447012dbcc301d8b3d9e6643eb,52176,smallBox,aggregation,dhcpNetSingle,restricPort,,self,specified,山东,电信,烟台,droid.A,host,False,default,0,android,armeabi-v7a,12.06,4.0,4003212.0,115491670589.0,0.0,0.0,115491670589.0
51d357b17b6f97a16e00000000000001,389,aggregation,aggregation,virtualRoute,full,,self,specified,四川,电信,南充,jarvis.A,,False,,10000,linux,x86_64,300.0,8.0,8128076.0,2115486141644.0,0.0,1979120929996.0,136365211648.0
ant222485c12781c32a1b25d93a41c83,36339,smallBox,aggregation,dhcpNetSingle,symmetric,,self,specified,湖北,电信,武汉,droid.B,host,False,,0,android,armeabi-v7a,13.42,4.0,1048576.0,4885525299.0,0.0,0.0,4885525299.0
5bcb7fff0c02fc2d138aef22f5c3edff,78541,idc,dedicated,staticNetSingle,public,,self,specified,江苏,移动,盐城,jarvis.A,host,False,default,10000,linux,x86_64,5000.0,64.0,65603068.0,76236421123270.0,64211479062112.0,11544872091648.0,480069969510.0
ant28430219f7c9b32c0b792a0c497a3,36339,smallBox,aggregation,dhcpNetSingle,restricPort,,self,specified,河南,联通,新乡,droid.B,host,False,,0,,,,,,,,,
ant2738afacea4553b1e89502ea8b9f5,76214,smallBox,aggregation,dhcpNetSingle,symmetric,,self,specified,福建,联通,泉州,droid.B,host,False,,0,,,,,,,,,
7d89a8741f7ee9286a13c49b110ab3d0,122,idc,aggregation,dhcpNetCouple,full,移动,self,specified,黑龙江,联通,齐齐哈尔,jarvis.A,niulinkVm,False,,0,linux,,2000.0,32.0,16119020.0,1924145348608.0,0.0,1649267441664.0,274877906944.0
ant158eee005fac25db9ad52baa77349,78766,smallBox,aggregation,dhcpNetSingle,full,,self,specified,江苏,电信,宿迁,ant.C,,False,default,0,,,,,,,,,
