node_id,top1_business,top1_pred_cost,top1_pred_profit,top1_profit_positive,top2_business,top2_pred_cost,top2_pred_profit,top2_profit_positive,top3_business,top3_pred_cost,top3_pred_profit,top3_profit_positive
antys5639ef4c5593d3c3a4dfa7ec40b,10000190,0.56,5.22,1,10000193,0.5,5.22,1,10000243,0.46,5.22,1
antys563b198699d164688e7cade810a,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys584977571da870ddcb7ac247f0c,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys5c45fb77eeb0157df4a42df050b,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys5d13ccac442ec07d445fafd4c03,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys5d1ccf6f57fb6e3a6da53b09a02,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys5da7277b4fd6ca32f632317520b,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys5fd38ce2a9d471ddab96041b10b,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys5fe6031c649f8493186ff85600b,10000019,8.76,13.1,1,10000139,7.09,6.23,1,10000149,4.5,5.41,1
antys62d1e90f994a07c3dbd6a34b802,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys62e4216e87d01911b5e40d65606,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys63a918b1ddac273ddd069a10805,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys642cc2e2fc35c495c6aa8ddcb03,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys65132ccace90a0252fe459d1208,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys65aede81e434d65ebcf8a8a0c05,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys66fbb776ee685ecfaee1549df03,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys6758c4fa265b11b2ca6b022fc00,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys696d879cb30df43eb7aa825ff09,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys6aba48454af3c37290f63d26809,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys6b7830e440723529893b2aca50c,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys6bf9d3154ecaaf632ca4b493207,10000193,0.42,5.22,1,10000238,0.42,5.22,1,10000190,0.39,5.22,1
antys6dacb8b74f7e84e1bd35e8b8809,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys6e48515146d61aa45f92427170c,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys6f95eeecf6ad4904e6464348e06,10000019,7.11,10.83,1,10000139,2.95,6.23,1,10000006,2.68,6.23,1
antys7149b31e63031efb179cf5e5107,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys71cf71a1e37964d786ec05dfa0c,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys73c73f4ab4f3a54f8182f8bd20b,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys73f2cc4846437bf800e99c71804,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys7409801cbc1fc098f8d62ae6008,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys751ca66fa084e0a2bfc459a770c,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys754598e5bdbf211c099679fee09,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys75a182afb92381ff323e327a206,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys75c30c3d198396d21c8726eaf03,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys778ba1352932054cfdeec0d0607,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys77e8e8bafe09b2c3f77faad7d0c,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys77fd097c539a68951813d6d8408,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys79821fb22cdcf21d759cc402201,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys79e37dadb49b105eac4f4037c00,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys7f2c8eaaf8ba65ea372c4176e04,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys80b64bb377262383fc1aa37b406,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys80c90714faa94f5796f57e74108,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys815eb77a6820bea6c1e91c8a002,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys81c1b3531e745094d44f1b37807,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys8264b7888a07db05c947f735f00,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys82a7b0fb45a09c2a649ecf33606,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys84abbbd66a3ff53a2ab0aea0b09,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys85fe4854487650405a31334300a,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys8709b758080060dde96b3b1e005,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys8784c1e80f779f09d1bce4ef609,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys8810ddd661610b027e4d0652105,10000181,0.42,5.22,1,10000190,0.38,5.22,1,10000218,0.37,5.22,1
antys88f6240d2538fea52d324da6007,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys8a454d9d2fde2c9b955d7685501,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys8a6b45160def38b8b3441cbfb03,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys8a7f3e0f4bf6b5503521a371805,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys8d7f9bf7fd552aa319e789bb00b,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys8e7b76ba3f1f676c9cb9ae3ca00,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys8e8491d30b6f0d37973ff18e50c,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys91985a91edd32449a146d2f7302,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys9272cbb43837bbc191e6af2b10a,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys932d03c008c67dc9dc448514601,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys942a2669ec0dde87353bc377f01,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys94eddb7fc4e585d62fc07855100,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys9aac28ce9a560df56168adb5a08,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys9c193146ba71be8c350f16ee301,10000190,0.56,5.22,1,10000193,0.5,5.22,1,10000243,0.46,5.22,1
antys9f70d6a9c62be4b8acb7c449b02,10000193,0.47,5.22,1,10000168,0.34,5.22,1,10000182,0.34,5.22,1
antysa03402dcd7a0eeff42110e32304,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antysa49547ef62e5bd97e3dfa1e120b,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antysaaf7318f104560d701cc1176b07,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antysab9ceb5e9f2d035338031a00608,10000303,0.61,5.22,1,10000251,0.49,5.22,1,10000193,0.39,5.22,1
antysabe5060d372e8915bf0bf535701,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antysaccdd13b691de3b817606d37404,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antysb08a139b336e57dde9b3faa3208,10000181,0.42,5.22,1,10000190,0.38,5.22,1,10000218,0.37,5.22,1
antysb1d787e49d2bceecc5c7f547f0a,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antysb2f32494234e0f588c796395905,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antysb382d3d9e1fffebf262c9ea670c,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antysb5bb3df04dd3a6d7caf50571703,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antysb72eba4df72051e724914e66e0c,10000193,0.28,5.22,1,10000190,0.25,5.22,1,10000182,0.25,5.22,1
antysb8e2b67c6c3e03356870d44cc05,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antysb8eed4124cb39327011c3afda0b,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antysbb195dee08cdbf6bd57c69a5406,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antysbb561a46944de35e99021fc6e0a,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antysbb99b6df4b859c2419047168801,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antysbe601e73397d16a1b8b7e20f201,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antysbed82956c4446b7b82bd6298407,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antysbf0750665fcce6c4bc63c726e05,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antysc1355215232e2bd0144f9639b00,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antysc13a0a49133220d586478a9ae0b,10000303,0.56,5.22,1,10000251,0.53,5.22,1,10000256,0.47,5.22,1
antysc17dad5a72fd6f80b933560590c,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antysc1d927724da5f4fecaf4a9f4d0a,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antysc1dbe9574f72e7570cb4d51a009,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antysc26dd38fb09210900b996114904,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antysc5c4c26308623c90465e0593208,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antysc67de4f93f951c2870f540ebf07,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antysc6e87f181dcbf5cb3447af50100,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antysc7b97aa762eed1ac5ca1affd103,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antysc938410b0c713f3b554ab2c590c,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antysca44fc806f78073add2ff8a2402,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antysca8c156cdba93d4c43439f87f0b,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antyscae0e413c97d39651bb94e63b07,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antyscb1f21362f652e6e10235b04708,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antyscb23c90d58acc0ce2bfdc60f208,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antyscbb3b926ed7a699bc5b76297205,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antyscbbaeb969a6d8ddd52e9d254207,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antyscd8da8a708f69eae7351441c802,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antyscda6bf45d7a0ecdefaf83858906,1380389889,18.82,5.83,1,10000019,18.14,15.03,1,10000006,8.06,6.23,1
antysce41481f6af4901727180871807,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antysd06af3fb53926ee012a6795e004,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antysd078a6edd0a3317edbb85913b05,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antysd0890139cee79c465ec574d8a09,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antysd09b3b42268b500f0204dea2303,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antysd2d4a445b6d0cc4d9a1fffb9102,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antysd32a584ab5546415cd4d3c40e03,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antysd38cbaea6a730a148b5732b9403,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antysd49a92d0255ac84d6d4e7e1d205,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antysd5170dc1ae27163179d397a2400,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antysd5bfc2273521d33a2abe5c2d902,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antysd5da71b981f5a4fdc688d59320a,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antysd6679566ee5f6236666d4a3a609,10000139,2.88,6.23,1,10000303,1.42,5.22,1,10000251,0.88,5.22,1
antysd77b2f10081d3b79a52a15fb308,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antysdaed9f311f14241fb1dc36a4a04,10000019,23.5,13.1,1,1380389889,18.26,5.83,1,10000006,10.29,6.23,1
antysddde34d0e521838013a185b9502,10000251,0.9,5.22,1,10000238,0.54,5.22,1,10000273,0.49,5.22,1
antysde276e89660310fe75560a1e801,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antysde9f4f686cea761b1acca264009,10000193,0.32,5.22,1,10000190,0.29,5.22,1,10000218,0.28,5.22,1
antysdec9cca2c29752f24f0c610c40b,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antysdf53f62bd32c752d848a4990904,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antyse0aa9afa3ee4fc5e35fdbf2ee00,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antyse2dce19ede3fd0a03db68e22802,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antyse52fd75300739d590e5f7b10303,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antyse54b145e8343984a6c688654804,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antyse60fd562dc1968031762c96160c,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antyse8c7d6e9d0ad4fc731cd7d58704,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antyse8cc70d3fba7add5c1020c55701,10000303,0.56,5.22,1,10000251,0.53,5.22,1,10000256,0.47,5.22,1
antyseaa51947517f75b17c3d521e60c,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antyseb0253b54121efdc4b1e91cad0a,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antyseb27f49151a475fcbc1284eea03,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antysebd8256caa34c66c4704daa2a01,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antysec09a0ba9f88ba88db797fc0101,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antysec3331af54ac2f0af658d7c6b0c,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antysed68034d55e7060359be1907e04,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antyseeb6837cf38b07dd52ec152f005,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antysef89c25f3aee11982e538c9f507,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antysf2f2b9c85b008fa37f1b0117e09,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antysf347b50a1ec2072fdf26ee59903,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antysf3d56e1c4878b852b733821be05,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antysf4e4f906e231ab9b7d77cfb2708,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antysf58e84533326eaa03c0d6961106,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antysf5e19a7c4fdde80e818c876e902,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antysf6ff499f34f15af9527d60b360c,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antysf7202940a8d6c9275d0570e190b,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antysf83d9c4d92e1b4cfd31e6aeb606,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antysf885c06b0f9041d629a0f411701,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antysf93ad83e0d16d1ccb5b93856800,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antysfbff6ffbcc2075de785697ab909,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antysfc31b41ff1896a67510d15f9002,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antysfc3969fb9a1baa2bef027d44a03,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antysfc606e80f98d613ca5f7ad3f10a,10000006,5.46,6.23,1,10000139,5.15,6.23,1,10000099,4.55,5.22,1
antysfd5b3e7773b8e1df54e3c1f8e05,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
bda05148c4e0c8b10c9fe99bc89e480c,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
c5207914a06e9809d2c3f0a5664b0406,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
cc7586e71b95088728b213b70d8e5000,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
cc9241e18bc1f27ed597062df5d5e208,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
d0217e307b496750d41a044779529700,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
d2628310517b49a8580180985d2a2302,10000292,425.77,43.48,1,10000281,315.21,63.94,1,10000279,308.48,23.59,1
e5e31acc26e945409ba57b5edea3c200,10000304,439.04,117.03,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
e72962fe8c185557b8e231c7d33f5903,10000304,439.04,117.03,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
e9b56ce87e1c4992ddcad895f1c7d000,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ea6b8040f6eba16ac1385448a80db50a,10000292,425.77,43.48,1,10000278,33.84,23.77,1,10000251,1.24,5.22,1
eaadaa25f9509e471521f5b8bf91d208,10000064,172.08,37.78,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ec8ea3b64a894778ffdfd11494c19a01,10000304,439.04,117.03,1,10000292,425.77,43.48,1,10000278,33.84,23.77,1
